id,company_id,account_id,fecha,descripcion,comercio,rfc,tipo,deposito,retiro,saldo,es_interno,categoria
txn_2026070166,company_001,acc_eje_001,2026-07-10T12:00:00-06:00,"APPLE ONLINE STORE RFC:MER210503EE5 6,588.00 17,695.54",APPLE ONLINE STORE,MER210503EE5,egreso,0,6588.00,17695.54,0,tarjeta
txn_2026070167,company_001,acc_eje_001,2026-07-10T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000100223 IVA:00000008.83 , A LA CUENTA: 8480184514 64.00 17,631.54 Pago PO 2279 AL R.F.C. MERE850922GH4",TERCERO MERE85,MERE850922GH4,egreso,0,64.00,17631.54,0,traspaso_terceros
txn_2026070168,company_001,acc_eje_001,2026-07-10T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0100223 =REFERENCIA CTA/CLABE: 002193990916998543, BEM 682.78 16,948.76 SPEI BCO:002 BENEF:SOFIA HERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2280 CVE RASTREO: 8846APR1202302102129552986 RFC: GAS061031CC3 IVA: 000000000094.17 BANAMEX HORA LIQ: 10:15:56",SOFIA HERNANDEZ,GAS061031CC3,egreso,0,682.78,16948.76,0,spei_enviado
txn_2026070169,company_001,acc_eje_001,2026-07-10T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0100223 5.00 16,943.76",BANORTE,BNO930209CC1,egreso,0,5.00,16943.76,0,comision
txn_2026070170,company_001,acc_eje_001,2026-07-10T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0100223 0.80 16,942.96",BANORTE,BNO930209CC1,egreso,0,0.80,16942.96,0,iva_comision
txn_2026070171,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"BNET01002302130038829527 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 09:48:24 DEL 50,000.00 66,942.96 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0130223 CVE RAST: BNET01002302130038829527",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,50000.00,0,66942.96,1,traspaso_interno
txn_2026070172,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"PAGO DE LDC-IMSS ALTA: Z1KPHF784C3H16UCP5258000JXK3000000000000000000000CA4N ID 9,299.55 57,643.41 PAGO: Z3428909108202301319273 TOTAL: 5581223623166587 RASTREO: 000004874",IMSS,,egreso,0,9299.55,57643.41,0,imss
txn_2026070173,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0130223 =REFERENCIA CTA/CLABE: 012315098393010310, BEM 18,940.13 38,703.28 SPEI BCO:012 BENEF:ANDRES M. DIEZ (DATO NO VERIF POR ESTA INST), Pago PO 2285 CVE RASTREO: 8846APR1202302132133630716 RFC: APP920820HH8 IVA: 000000002612.43 BBVA BANCOMER HORA LIQ: 09:57:45",ANDRES M. DIEZ,APP920820HH8,egreso,0,18940.13,38703.28,0,spei_enviado
txn_2026070174,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0130223 5.00 38,698.28",BANORTE,BNO930209CC1,egreso,0,5.00,38698.28,0,comision
txn_2026070175,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0130223 0.80 38,697.48",BANORTE,BNO930209CC1,egreso,0,0.80,38697.48,0,iva_comision
txn_2026070176,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0130223 =REFERENCIA CTA/CLABE: 012603669096705466, BEM 15,272.70 23,424.78 SPEI BCO:012 BENEF:LUCIA FERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 1729 restante CVE RASTREO: 8846APR1202302132133630717 RFC: MER991006FF6 IVA: 000000002106.58 BBVA BANCOMER HORA LIQ: 09:57:45",LUCIA FERNANDEZ,MER991006FF6,egreso,0,15272.70,23424.78,0,spei_enviado
txn_2026070177,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0130223 5.00 23,419.78",BANORTE,BNO930209CC1,egreso,0,5.00,23419.78,0,comision
txn_2026070178,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0130223 0.80 23,418.98",BANORTE,BNO930209CC1,egreso,0,0.80,23418.98,0,iva_comision
txn_2026070179,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0130223 =REFERENCIA CTA/CLABE: 012337543303654145, BEM 4,911.92 18,507.06 SPEI BCO:012 BENEF:ISAAC R. LUNA (DATO NO VERIF POR ESTA INST), Pago PO 2175 2191 2208 CVE RASTREO: 8846APR1202302132133630755 RFC: SEG971124JJ1 IVA: 000000000677.51 BBVA BANCOMER HORA LIQ: 09:57:45",ISAAC R. LUNA,SEG971124JJ1,egreso,0,4911.92,18507.06,0,spei_enviado
txn_2026070180,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0130223 5.00 18,502.06",BANORTE,BNO930209CC1,egreso,0,5.00,18502.06,0,comision
txn_2026070181,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0130223 0.80 18,501.26",BANORTE,BNO930209CC1,egreso,0,0.80,18501.26,0,iva_comision
txn_2026070182,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0130223 =REFERENCIA CTA/CLABE: 012277434873471434, BEM 310.30 18,190.96 SPEI BCO:012 BENEF:CARLOS R. VEGA (DATO NO VERIF POR ESTA INST), Pago PO 2088 CVE RASTREO: 8846APR1202302132133630757 RFC: SUP810525DD4 IVA: 000000000042.80 BBVA BANCOMER HORA LIQ: 09:57:45",CARLOS R. VEGA,SUP810525DD4,egreso,0,310.30,18190.96,0,spei_enviado
txn_2026070183,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0130223 5.00 18,185.96",BANORTE,BNO930209CC1,egreso,0,5.00,18185.96,0,comision
txn_2026070184,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0130223 0.80 18,185.16",BANORTE,BNO930209CC1,egreso,0,0.80,18185.16,0,iva_comision
txn_2026070185,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0130223 =REFERENCIA CTA/CLABE: 002889373467065627, BEM 12,249.48 5,935.68 SPEI BCO:002 BENEF:PEDRO A. RUIZ (DATO NO VERIF POR ESTA INST), Pago PO 2057 2065 CVE RASTREO: 8846APR1202302132133630761 RFC: PAY150323GG7 IVA: 000000001689.58 BANAMEX HORA LIQ: 09:57:46",PEDRO A. RUIZ,PAY150323GG7,egreso,0,12249.48,5935.68,0,spei_enviado
txn_2026070186,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0130223 5.00 5,930.68",BANORTE,BNO930209CC1,egreso,0,5.00,5930.68,0,comision
txn_2026070187,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0130223 0.80 5,929.88",BANORTE,BNO930209CC1,egreso,0,0.80,5929.88,0,iva_comision
txn_2026070188,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0130223 =REFERENCIA CTA/CLABE: 002518347382997376, BEM 327.58 5,602.30 SPEI BCO:002 BENEF:JORGE L. CAMPOS (DATO NO VERIF POR ESTA INST), Pago PO 2290 CVE RASTREO: 8846APR1202302132133965364 RFC: DHL880115II9 IVA: 000000000045.18 BANAMEX HORA LIQ: 12:45:50",JORGE L. CAMPOS,DHL880115II9,egreso,0,327.58,5602.30,0,spei_enviado
txn_2026070189,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0130223 5.00 5,597.30",BANORTE,BNO930209CC1,egreso,0,5.00,5597.30,0,comision
txn_2026070190,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0130223 0.80 5,596.50",BANORTE,BNO930209CC1,egreso,0,0.80,5596.50,0,iva_comision
txn_2026070191,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000130223 IVA:00000256.00 , A LA CUENTA: 0564139537 1,856.00 3,740.50 Pago PO 2292 AL R.F.C. MOPA791027EF3",TERCERO MOPA79,MOPA791027EF3,egreso,0,1856.00,3740.50,0,traspaso_terceros
txn_2026070192,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"BNET01002302130038982529 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 17:15:08 DEL 7,500.00 11,240.50 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: Traspaso interno REFERENCIA: 1302230 CVE RAST: BNET01002302130038982529",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,7500.00,0,11240.50,1,traspaso_interno
txn_2026070193,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0130223 =REFERENCIA CTA/CLABE: 002298069901627204, BEM 9,848.40 1,392.10 SPEI BCO:002 BENEF:SOFIA HERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2294 CVE RASTREO: 8846APR2202302132134555632 RFC: APP920820HH8 IVA: 000000001358.40 BANAMEX HORA LIQ: 17:35:24",SOFIA HERNANDEZ,APP920820HH8,egreso,0,9848.40,1392.10,0,spei_enviado
txn_2026070194,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0130223 5.00 1,387.10",BANORTE,BNO930209CC1,egreso,0,5.00,1387.10,0,comision
txn_2026070195,company_001,acc_eje_001,2026-07-13T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0130223 0.80 1,386.30",BANORTE,BNO930209CC1,egreso,0,0.80,1386.30,0,iva_comision
txn_2026070196,company_001,acc_eje_001,2026-07-14T12:00:00-06:00,"BNET01002302140039065923 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 11:06:17 DEL 25,000.00 26,386.30 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: TRASPASO INTERNO REFERENCIA: 0140223 CVE RAST: BNET01002302140039065923",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,25000.00,0,26386.30,1,traspaso_interno
txn_2026070197,company_001,acc_eje_001,2026-07-14T12:00:00-06:00,"085653755646417080 SPEI RECIBIDO, BCO:0002 BANAMEX HR LIQ: 12:18:16 DEL CLIENTE COMERCIALIZADORA DEL BAJIO SA DE CV DE LA CLABE 002995777387214895 CON RFC CBA170221B46 CONCEPTO: 9469Y76 A SERV IND HMM DE IMDR REFERENCIA: 0009469 CVE RAST: 085653755646417080",COMERCIALIZADORA DEL BAJIO SA DE CV,CBA170221B46,ingreso,11950.09,0,38336.39,0,spei_recibido
txn_2026070198,company_001,acc_eje_001,2026-07-14T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000140223 IVA:00000477.10 , A LA CUENTA: 8480184514 3,459.00 34,877.39 Pago PO 2304 AL R.F.C. MERE850922GH4",TERCERO MERE85,MERE850922GH4,egreso,0,3459.00,34877.39,0,traspaso_terceros
txn_2026070199,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0150223 =REFERENCIA CTA/CLABE: 044816184959310341, BEM 870.00 34,007.39 SPEI BCO:044 BENEF:ARMANDO MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2256 CVE RASTREO: 8846APR2202302152137615401 RFC: GAS070423BB2 IVA: 000000000120.00 SCOTIABANK HORA LIQ: 10:23:50",ARMANDO MORALES,GAS070423BB2,egreso,0,870.00,34007.39,0,spei_enviado
txn_2026070200,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0150223 5.00 34,002.39",BANORTE,BNO930209CC1,egreso,0,5.00,34002.39,0,comision
txn_2026070201,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0150223 0.80 34,001.59",BANORTE,BNO930209CC1,egreso,0,0.80,34001.59,0,iva_comision
txn_2026070202,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0150223 =REFERENCIA CTA/CLABE: 012311656670106513, BEM 2,269.99 31,731.60 SPEI BCO:012 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2276 CVE RASTREO: 8846APR1202302152137615405 RFC: SEG971124JJ1 IVA: 000000000313.10 BBVA BANCOMER HORA LIQ: 10:23:50",MARIA F. SOTO,SEG971124JJ1,egreso,0,2269.99,31731.60,0,spei_enviado
txn_2026070203,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0150223 5.00 31,726.60",BANORTE,BNO930209CC1,egreso,0,5.00,31726.60,0,comision
txn_2026070204,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0150223 0.80 31,725.80",BANORTE,BNO930209CC1,egreso,0,0.80,31725.80,0,iva_comision
txn_2026070205,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0150223 =REFERENCIA CTA/CLABE: 044531003309232719, BEM 1,740.00 29,985.80 SPEI BCO:044 BENEF:DIEGO TORRES (DATO NO VERIF POR ESTA INST), Pago PO 2306 CVE RASTREO: 8846APR1202302152137841520 RFC: DHL880115II9 IVA: 000000000240.00 SCOTIABANK HORA LIQ: 11:40:50",DIEGO TORRES,DHL880115II9,egreso,0,1740.00,29985.80,0,spei_enviado
txn_2026070206,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0150223 5.00 29,980.80",BANORTE,BNO930209CC1,egreso,0,5.00,29980.80,0,comision
txn_2026070207,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0150223 0.80 29,980.00",BANORTE,BNO930209CC1,egreso,0,0.80,29980.00,0,iva_comision
txn_2026070208,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0150223 =REFERENCIA CTA/CLABE: 014374529912419049, BEM 286.75 29,693.25 SPEI BCO:014 BENEF:ANA L. MENDOZA (DATO NO VERIF POR ESTA INST), Pago PO 2308 CVE RASTREO: 8846APR2202302152137938531 RFC: SEG971124JJ1 IVA: 000000000039.55 SANTANDER HORA LIQ: 12:13:12",ANA L. MENDOZA,SEG971124JJ1,egreso,0,286.75,29693.25,0,spei_enviado
txn_2026070209,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0150223 5.00 29,688.25",BANORTE,BNO930209CC1,egreso,0,5.00,29688.25,0,comision
txn_2026070210,company_001,acc_eje_001,2026-07-15T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0150223 0.80 29,687.45",BANORTE,BNO930209CC1,egreso,0,0.80,29687.45,0,iva_comision
txn_2026070211,company_001,acc_eje_001,2026-07-16T12:00:00-06:00,"BNET01002302160039662213 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 13:41:10 DEL 60,000.00 89,687.45 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: Traspaso interno REFERENCIA: 1602230 CVE RAST: BNET01002302160039662213",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,60000.00,0,89687.45,1,traspaso_interno
txn_2026070212,company_001,acc_eje_001,2026-07-16T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000160223 IVA:00008297.90 , A LA CUENTA: 6679058651 60,159.80 29,527.65 Pago PO 2317 AL R.F.C. MEDA950619KL6",TERCERO MEDA95,MEDA950619KL6,egreso,0,60159.80,29527.65,0,traspaso_terceros
txn_2026070213,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"2402573CARGO DOMICILIACION CGO DOMICILIACION:VW Leasing LEYENDA: VOLKSWAGEN 6,873.66 22,653.99 LEASING REF SERV EMISOR:0052402573 CVE DE RASTREO:02107200021000820230216041919 REF:2402573 RFC GAS061031CC3 IVA: 0.00","VOLKSWAGEN 6,873.66 22,653.99 LEASING",GAS061031CC3,egreso,0,6873.66,22653.99,0,domiciliacion
txn_2026070214,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"DHL EXPRESS CIB RFC:COS910715KK2 793.83 21,860.16",DHL EXPRESS CIB,COS910715KK2,egreso,0,793.83,21860.16,0,servicios
txn_2026070215,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000170223 IVA:00000388.83 , A LA CUENTA: 8480184514 2,819.00 19,041.16 Pago PO 2325 AL R.F.C. MERE850922GH4",TERCERO MERE85,MERE850922GH4,egreso,0,2819.00,19041.16,0,traspaso_terceros
txn_2026070216,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000170223 IVA:00000148.00 , A LA CUENTA: 0564139537 1,073.00 17,968.16 Pago PO 2326 AL R.F.C. MOPA791027EF3",TERCERO MOPA79,MOPA791027EF3,egreso,0,1073.00,17968.16,0,traspaso_terceros
txn_2026070217,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0170223 =REFERENCIA CTA/CLABE: 030868501429401965, BEM 2,278.17 15,689.99 SPEI BCO:030 BENEF:ELISA MENDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2172 CVE RASTREO: 8846APR2202302172142512971 RFC: COS910715KK2 IVA: 000000000314.23 BAJIO HORA LIQ: 14:14:23",ELISA MENDEZ,COS910715KK2,egreso,0,2278.17,15689.99,0,spei_enviado
txn_2026070218,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0170223 5.00 15,684.99",BANORTE,BNO930209CC1,egreso,0,5.00,15684.99,0,comision
txn_2026070219,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0170223 0.80 15,684.19",BANORTE,BNO930209CC1,egreso,0,0.80,15684.19,0,iva_comision
txn_2026070220,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0170223 =REFERENCIA CTA/CLABE: 012317278895798687, BEM 779.99 14,904.20 SPEI BCO:012 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2158 2176 CVE RASTREO: 8846APR1202302172142512976 RFC: GAS061031CC3 IVA: 000000000107.59 BBVA BANCOMER HORA LIQ: 14:14:24",MARIA F. SOTO,GAS061031CC3,egreso,0,779.99,14904.20,0,spei_enviado
txn_2026070221,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0170223 5.00 14,899.20",BANORTE,BNO930209CC1,egreso,0,5.00,14899.20,0,comision
txn_2026070222,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0170223 0.80 14,898.40",BANORTE,BNO930209CC1,egreso,0,0.80,14898.40,0,iva_comision
txn_2026070223,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0170223 =REFERENCIA CTA/CLABE: 002889373467065627, BEM 1,042.55 13,855.85 SPEI BCO:002 BENEF:PEDRO A. RUIZ (DATO NO VERIF POR ESTA INST), Pago PO 2116 CVE RASTREO: 8846APR2202302172142512979 RFC: PAY150323GG7 IVA: 000000000143.80 BANAMEX HORA LIQ: 14:14:24",PEDRO A. RUIZ,PAY150323GG7,egreso,0,1042.55,13855.85,0,spei_enviado
txn_2026070224,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0170223 5.00 13,850.85",BANORTE,BNO930209CC1,egreso,0,5.00,13850.85,0,comision
txn_2026070225,company_001,acc_eje_001,2026-07-17T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0170223 0.80 13,850.05",BANORTE,BNO930209CC1,egreso,0,0.80,13850.05,0,iva_comision
txn_2026070226,company_001,acc_eje_001,2026-07-20T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0200223 =REFERENCIA CTA/CLABE: 012603669096705466, BEM 668.93 13,181.12 SPEI BCO:012 BENEF:LUCIA FERNANDEZ (DATO NO VERIF POR ESTA INST), Pago PO 2329 CVE RASTREO: 8846APR1202302202146020012 RFC: MER991006FF6 IVA: 000000000092.27 BBVA BANCOMER HORA LIQ: 10:11:51",LUCIA FERNANDEZ,MER991006FF6,egreso,0,668.93,13181.12,0,spei_enviado
txn_2026070227,company_001,acc_eje_001,2026-07-20T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0200223 5.00 13,176.12",BANORTE,BNO930209CC1,egreso,0,5.00,13176.12,0,comision
txn_2026070228,company_001,acc_eje_001,2026-07-20T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0200223 0.80 13,175.32",BANORTE,BNO930209CC1,egreso,0,0.80,13175.32,0,iva_comision
txn_2026070229,company_001,acc_eje_001,2026-07-20T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0200223 =REFERENCIA CTA/CLABE: 012850671657262849, BEM 836.36 12,338.96 SPEI BCO:012 BENEF:FRANCISCO J. MORALES (DATO NO VERIF POR ESTA INST), Pago PO 2328 CVE RASTREO: 8846APR1202302202146037981 RFC: TEL670000LL3 IVA: 000000000115.36 BBVA BANCOMER HORA LIQ: 10:21:56",FRANCISCO J. MORALES,TEL670000LL3,egreso,0,836.36,12338.96,0,spei_enviado
txn_2026070230,company_001,acc_eje_001,2026-07-20T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0200223 5.00 12,333.96",BANORTE,BNO930209CC1,egreso,0,5.00,12333.96,0,comision
txn_2026070231,company_001,acc_eje_001,2026-07-20T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0200223 0.80 12,333.16",BANORTE,BNO930209CC1,egreso,0,0.80,12333.16,0,iva_comision
txn_2026070232,company_001,acc_eje_001,2026-07-20T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000200223 IVA:00000160.00 , A LA CUENTA: 6679058651 1,160.00 11,173.16 Pago PO 2335 AL R.F.C. MEDA950619KL6",TERCERO MEDA95,MEDA950619KL6,egreso,0,1160.00,11173.16,0,traspaso_terceros
txn_2026070233,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"BNET01002302210040479186 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 11:24:45 DEL 20,000.00 31,173.16 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: Traspaso interno REFERENCIA: 2102230 CVE RAST: BNET01002302210040479186",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,20000.00,0,31173.16,1,traspaso_interno
txn_2026070234,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0210223 =REFERENCIA CTA/CLABE: 012877694531473799, BEM 17,831.88 13,341.28 SPEI BCO:012 BENEF:GUADALUPE PEREZ (DATO NO VERIF POR ESTA INST), Pago PO 2333 CVE RASTREO: 8846APR1202302212147642280 RFC: SUN850309AA1 IVA: 000000002459.57 BBVA BANCOMER HORA LIQ: 11:30:20",GUADALUPE PEREZ,SUN850309AA1,egreso,0,17831.88,13341.28,0,spei_enviado
txn_2026070235,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0210223 5.00 13,336.28",BANORTE,BNO930209CC1,egreso,0,5.00,13336.28,0,comision
txn_2026070236,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0210223 0.80 13,335.48",BANORTE,BNO930209CC1,egreso,0,0.80,13335.48,0,iva_comision
txn_2026070237,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0210223 =REFERENCIA CTA/CLABE: 058489638346578713, BEM 4,290.00 9,045.48 SPEI BCO:058 BENEF:MARTIN MEDINA (DATO NO VERIF POR ESTA INST), Pago PO 2341 CVE RASTREO: 8846APR1202302212147642284 RFC: PAY150323GG7 IVA: 000000000000.00 BANREGIO HORA LIQ: 11:30:20",MARTIN MEDINA,PAY150323GG7,egreso,0,4290.00,9045.48,0,spei_enviado
txn_2026070238,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0210223 5.00 9,040.48",BANORTE,BNO930209CC1,egreso,0,5.00,9040.48,0,comision
txn_2026070239,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"I.V.A. ORDEN DE PAGO SPEI REFERENCIA: 0210223 0.80 9,039.68",BANORTE,BNO930209CC1,egreso,0,0.80,9039.68,0,iva_comision
txn_2026070240,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"TRASPASO A CUENTA DE TERCEROS 0000210223 IVA:00000220.21 , A LA CUENTA: 6507527354 1,596.50 7,443.18 Pago PO 2342 AL R.F.C. CENP050211MN7",TERCERO CENP05,CENP050211MN7,egreso,0,1596.50,7443.18,0,traspaso_terceros
txn_2026070241,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"BNET01002302210040496059 SPEI RECIBIDO, BCO:0012 BBVA BANCOMER HR LIQ: 12:12:32 DEL 10,000.00 17,443.18 CLIENTE CAFE NORTENO SA DE CV DE LA CLABE 012316475255341928 CON RFC CNM160812AB1 CONCEPTO: Traspaso interno REFERENCIA: 2102230 CVE RAST: BNET01002302210040496059",CAFE NORTENO SA DE CV,CNM160812AB1,ingreso,10000.00,0,17443.18,1,traspaso_interno
txn_2026070242,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMPRA ORDEN DE PAGO SPEI 0210223 =REFERENCIA CTA/CLABE: 012311656670106513, BEM 7,859.48 9,583.70 SPEI BCO:012 BENEF:MARIA F. SOTO (DATO NO VERIF POR ESTA INST), Pago PO 2334 CVE RASTREO: 8846APR2202302212147716456 RFC: SEG971124JJ1 IVA: 000000001084.07 BBVA BANCOMER HORA LIQ: 12:13:55",MARIA F. SOTO,SEG971124JJ1,egreso,0,7859.48,9583.70,0,spei_enviado
txn_2026070243,company_001,acc_eje_001,2026-07-21T12:00:00-06:00,"COMISION ORDEN DE PAGO SPEI REFERENCIA: 0210223 5.00 9,578.70",BANORTE,BNO930209CC1,egreso,0,5.00,9578.70,0,comision
